time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
2.682,0.740942,-3.44131,0.6065,0.772074,-3.42249,0.62367,0.771452,-3.42751,0.628771,0.771957,-3.42251,0.624123,0.0363749,0.0171699,0.033485,0.022271,0.0362659,0.017623
2.706,0.745335,-3.43873,0.6044,0.775483,-3.42004,0.624219,0.774866,-3.42503,0.62932,0.775365,-3.42005,0.624672,0.0354711,0.0198189,0.032555,0.02492,0.0353627,0.020272
2.757,0.746827,-3.43691,0.6005,0.778348,-3.41798,0.624788,0.777736,-3.42294,0.629889,0.778229,-3.41799,0.625241,0.0367711,0.0242879,0.0339223,0.029389,0.0366623,0.024741
2.838,0.749719,-3.43486,0.5979,0.781236,-3.41621,0.608635,0.780448,-3.42137,0.627483,0.78111,-3.41625,0.608299,0.0366194,0.0107348,0.0335585,0.0295825,0.0364944,0.0103988
2.846,0.750514,-3.4346,0.5988,0.781456,-3.41606,0.608707,0.780665,-3.42122,0.627555,0.78133,-3.41609,0.608371,0.0360737,0.00990681,0.0329907,0.0287546,0.0359489,0.00957085
2.878,0.753536,-3.43385,0.6045,0.783927,-3.41434,0.609668,0.783105,-3.41944,0.628516,0.783802,-3.41437,0.609332,0.0361168,0.00516781,0.0328917,0.0240155,0.0359934,0.00483185
2.919,0.755747,-3.43147,0.6012,0.786616,-3.41246,0.610347,0.78576,-3.41751,0.629195,0.786491,-3.41249,0.610011,0.0362527,0.00914681,0.0330983,0.0279946,0.0361288,0.00881085
2.959,0.75842,-3.4285,0.5998,0.790015,-3.41008,0.611358,0.789119,-3.41507,0.630206,0.789891,-3.41011,0.611022,0.0365719,0.0115578,0.0335076,0.0304056,0.0364474,0.0112218
3.03,0.762493,-3.42759,0.6077,0.791328,-3.40916,0.61173,0.790418,-3.41412,0.630578,0.791205,-3.40919,0.611394,0.0342229,0.00402981,0.0310033,0.0228776,0.0340999,0.00369385
3.078,0.763106,-3.42744,0.6084,0.793221,-3.40784,0.610083,0.792354,-3.41308,0.628112,0.793097,-3.40787,0.610012,0.0359313,0.00168304,0.0325808,0.0197124,0.0358094,0.0016121
3.081,0.764357,-3.42592,0.6062,0.793715,-3.40749,0.610128,0.792842,-3.41273,0.628157,0.793591,-3.40752,0.610057,0.0346618,0.00392804,0.031391,0.0219574,0.0345392,0.0038571
3.111,0.764547,-3.42535,0.6054,0.795087,-3.40653,0.610201,0.794198,-3.41174,0.62823,0.794964,-3.40657,0.61013,0.0358735,0.00480104,0.0326245,0.0228304,0.0357507,0.0047301
3.122,0.766282,-3.42314,0.6056,0.797501,-3.40484,0.610509,0.796583,-3.41001,0.628538,0.797378,-3.40488,0.610438,0.0361863,0.00490904,0.0330231,0.0229384,0.0360628,0.0048381
3.172,0.770846,-3.42128,0.6109,0.798707,-3.404,0.610645,0.797775,-3.40914,0.628674,0.798584,-3.40403,0.610574,0.0327832,0.000254957,0.0295354,0.0177744,0.0326606,0.000325904
3.193,0.771763,-3.42096,0.6114,0.801174,-3.40227,0.61054,0.800213,-3.40737,0.628569,0.801051,-3.40231,0.610469,0.0348442,0.000859956,0.0315281,0.0171694,0.0347221,0.000930904
3.254,0.774549,-3.41856,0.6101,0.804187,-3.40016,0.610265,0.803194,-3.4052,0.628294,0.804064,-3.4002,0.610194,0.0348826,0.000165043,0.0316059,0.0181944,0.0347602,9.4096e-05
3.294,0.776441,-3.41628,0.6091,0.806268,-3.39871,0.61018,0.805254,-3.40371,0.628209,0.806145,-3.39874,0.610109,0.0346179,0.00108004,0.0314371,0.0191094,0.0344948,0.0010091
3.328,0.77946,-3.41505,0.6085,0.80526,-3.39931,0.607414,0.806234,-3.40398,0.625701,0.80514,-3.39935,0.607372,0.0302187,0.00108623,0.0289702,0.0172013,0.0300981,0.00112828
3.333,0.780257,-3.4147,0.6082,0.80647,-3.39847,0.60737,0.807429,-3.40312,0.625657,0.80635,-3.39851,0.607328,0.0308269,0.000830228,0.029535,0.0174573,0.0307066,0.000872275
3.365,0.78261,-3.41314,0.607,0.808504,-3.39706,0.60737,0.809438,-3.40167,0.625657,0.808385,-3.39709,0.607328,0.0304815,0.000369772,0.0291784,0.0186573,0.0303612,0.000327725
3.406,0.784694,-3.41061,0.6036,0.810867,-3.39542,0.607428,0.811774,-3.39998,0.625715,0.810748,-3.39545,0.607386,0.0302614,0.00382777,0.0290894,0.0221153,0.0301403,0.00378572
3.446,0.785337,-3.41006,0.6033,0.811746,-3.39481,0.607485,0.812642,-3.39935,0.625772,0.811627,-3.39484,0.607443,0.0304968,0.00418477,0.0293287,0.0224723,0.0303757,0.00414272
3.456,0.788802,-3.40836,0.6041,0.814108,-3.39316,0.607786,0.814977,-3.39767,0.626073,0.813989,-3.3932,0.607744,0.0295174,0.00368577,0.0282754,0.0219733,0.0293968,0.00364372
3.517,0.792579,-3.4066,0.6055,0.81729,-3.39095,0.608122,0.818126,-3.39539,0.626409,0.817171,-3.39099,0.60808,0.0292519,0.00262177,0.0279007,0.0209093,0.0291322,0.00257972
3.573,0.793686,-3.40449,0.5994,0.820491,-3.38865,0.612951,0.821079,-3.39336,0.62519,0.820371,-3.38869,0.613,0.0311364,0.0135512,0.0295688,0.0257903,0.0310117,0.0136001
3.618,0.797105,-3.40269,0.6005,0.822955,-3.38691,0.613311,0.823524,-3.39159,0.62555,0.822835,-3.38696,0.61336,0.0302835,0.0128112,0.028655,0.0250503,0.0301592,0.0128601
3.659,0.800763,-3.40163,0.6034,0.825855,-3.38487,0.61381,0.826402,-3.38951,0.626049,0.825735,-3.38491,0.613859,0.0301712,0.0104102,0.0283574,0.0226493,0.0300481,0.0104591
3.709,0.802454,-3.39873,0.5979,0.828204,-3.38322,0.614127,0.828737,-3.38782,0.626366,0.828084,-3.38326,0.614176,0.0300637,0.0162272,0.028457,0.0284663,0.0299393,0.0162761
3.744,0.802993,-3.39813,0.5975,0.828477,-3.38302,0.614162,0.829008,-3.38763,0.626401,0.828357,-3.38307,0.614211,0.0296261,0.0166622,0.0280562,0.0289013,0.0295015,0.0167111
3.77,0.806264,-3.39661,0.6002,0.831316,-3.38102,0.614813,0.831831,-3.38558,0.627052,0.831195,-3.38106,0.614862,0.0295055,0.0146132,0.0278427,0.0268523,0.0293817,0.0146621
3.821,0.810736,-3.39481,0.6057,0.834556,-3.3788,0.609904,0.834946,-3.38353,0.625587,0.834436,-3.37884,0.609828,0.0287037,0.00420358,0.0267105,0.0198871,0.0285793,0.00412758
3.871,0.812405,-3.39221,0.6013,0.837518,-3.37673,0.610023,0.837879,-3.38141,0.625706,0.837398,-3.37677,0.609947,0.0295053,0.00872258,0.0276704,0.0244061,0.0293799,0.00864658
3.922,0.815507,-3.39028,0.602,0.840259,-3.37481,0.610275,0.840594,-3.37945,0.625958,0.840139,-3.37485,0.610199,0.0291867,0.00827458,0.0273244,0.0239581,0.0290616,0.00819858
3.973,0.816261,-3.39016,0.6031,0.842066,-3.37355,0.61047,0.842386,-3.37815,0.626153,0.841947,-3.37359,0.610394,0.0306897,0.00736958,0.0287514,0.0230531,0.030565,0.00729358
4.013,0.819843,-3.38849,0.606,0.84338,-3.37263,0.61055,0.843689,-3.37721,0.626233,0.843261,-3.37267,0.610474,0.0283855,0.00454957,0.0263805,0.0202331,0.0282614,0.00447357
4.034,0.822592,-3.38465,0.6006,0.846336,-3.37056,0.610528,0.846621,-3.37509,0.626211,0.846217,-3.3706,0.610452,0.0276104,0.00992757,0.0258606,0.0256111,0.027485,0.00985157
4.084,0.825625,-3.38337,0.6047,0.848742,-3.36887,0.610673,0.849009,-3.37336,0.626356,0.848623,-3.36892,0.610597,0.0272865,0.00597257,0.0254363,0.0216561,0.0271618,0.00589657
4.125,0.828927,-3.38237,0.6127,0.85142,-3.367,0.610659,0.851669,-3.37144,0.626342,0.851302,-3.36704,0.610583,0.0272432,0.00204143,0.0252329,0.0136421,0.0271197,0.00211743
4.175,0.829175,-3.3819,0.6115,0.853551,-3.36551,0.610217,0.853786,-3.36991,0.6259,0.853432,-3.36555,0.610141,0.0293726,0.00128342,0.0273768,0.0144001,0.029249,0.00135942
4.216,0.831454,-3.37907,0.6052,0.855626,-3.36406,0.609655,0.855849,-3.36841,0.625338,0.855508,-3.3641,0.609579,0.0284553,0.00445458,0.0266216,0.0201381,0.0283309,0.00437858
4.266,0.835399,-3.37685,0.6038,0.858029,-3.36238,0.609192,0.85824,-3.36669,0.624875,0.857911,-3.36243,0.609116,0.0268632,0.00539158,0.0250006,0.0210751,0.0267392,0.00531558
4.297,0.839207,-3.37523,0.6078,0.860377,-3.36074,0.60901,0.860576,-3.365,0.624693,0.86026,-3.36079,0.608934,0.0256552,0.00120958,0.0236917,0.0168931,0.0255323,0.00113358
4.326,0.839619,-3.37486,0.6073,0.860486,-3.36067,0.609,0.860685,-3.36493,0.624683,0.860369,-3.36071,0.608924,0.0252382,0.00169958,0.0232918,0.0173831,0.0251153,0.00162358
4.347,0.84073,-3.37298,0.6033,0.863161,-3.3588,0.608655,0.863348,-3.36301,0.624338,0.863044,-3.35885,0.608579,0.0265355,0.00535458,0.0247188,0.0210381,0.0264119,0.00527858
4.398,0.843535,-3.37088,0.6012,0.864471,-3.35789,0.608558,0.864653,-3.36207,0.624241,0.864354,-3.35793,0.608482,0.024642,0.00735758,0.0228855,0.0230411,0.0245183,0.00728158
4.418,0.844387,-3.37066,0.6015,0.866817,-3.35625,0.60861,0.866991,-3.36038,0.624293,0.866701,-3.3563,0.608534,0.0266575,0.00710958,0.0248301,0.0227931,0.0265345,0.00703358
4.449,0.847434,-3.36977,0.6058,0.869108,-3.35466,0.60862,0.869274,-3.35874,0.624303,0.868992,-3.3547,0.608544,0.0264215,0.00281958,0.0244673,0.0185031,0.0262997,0.00274358
4.486,0.848058,-3.36935,0.606,0.869272,-3.35454,0.60862,0.869437,-3.35862,0.624303,0.869155,-3.35459,0.608544,0.025872,0.00261958,0.0239222,0.0183031,0.0257502,0.00254358
4.499,0.849672,-3.36712,0.6011,0.870035,-3.35401,0.608522,0.870198,-3.35807,0.624205,0.869918,-3.35406,0.608446,0.0242179,0.00742158,0.0224325,0.0231051,0.0240951,0.00734558
4.52,0.850043,-3.36653,0.5997,0.871997,-3.35264,0.608403,0.872155,-3.35666,0.624086,0.871881,-3.35269,0.608327,0.0259778,0.00870258,0.0242157,0.0243861,0.0258552,0.00862658
4.55,0.85236,-3.36459,0.5979,0.873141,-3.35185,0.608423,0.873297,-3.35584,0.624106,0.873025,-3.35189,0.608347,0.0243758,0.0105226,0.0226915,0.0262061,0.0242529,0.0104466
4.581,0.856656,-3.36358,0.6019,0.877771,-3.34862,0.608818,0.877918,-3.35251,0.624501,0.877656,-3.34867,0.608742,0.0258787,0.00691758,0.0239723,0.0226011,0.0257581,0.00684158
4.682,0.859491,-3.35993,0.5952,0.881086,-3.34631,0.609016,0.881234,-3.35012,0.624699,0.880972,-3.34636,0.60894,0.0255321,0.0138156,0.0238534,0.0294991,0.0254107,0.0137396
4.712,0.861529,-3.35785,0.5953,0.881847,-3.34578,0.60913,0.881995,-3.34957,0.624813,0.881732,-3.34583,0.609054,0.0236328,0.0138296,0.0220764,0.0295131,0.0235109,0.0137536
4.733,0.86573,-3.35734,0.5994,0.884507,-3.34392,0.609499,0.884657,-3.34765,0.625182,0.884393,-3.34397,0.609423,0.0230795,0.0100986,0.0212639,0.0257821,0.02296,0.0100226
4.783,0.866455,-3.35707,0.5997,0.886729,-3.34237,0.601239,0.886882,-3.34605,0.616922,0.886615,-3.34242,0.601163,0.025043,0.00153852,0.0232135,0.017222,0.0249242,0.00146252
4.814,0.868021,-3.35549,0.5976,0.888271,-3.34132,0.592483,0.888428,-3.34495,0.608166,0.888158,-3.34136,0.592407,0.0247155,0.00511742,0.0229652,0.0105661,0.0245965,0.00519342
4.844,0.870867,-3.35187,0.5949,0.891805,-3.33897,0.572583,0.89197,-3.34252,0.588266,0.891692,-3.33901,0.572507,0.024593,0.0223175,0.0230819,0.00663398,0.0244732,0.0223935
4.895,0.875045,-3.3511,0.6036,0.895525,-3.3366,0.551887,0.895703,-3.34006,0.56757,0.895414,-3.33664,0.551811,0.0250977,0.0517134,0.0234274,0.0360299,0.02498,0.0517894
4.928,0.875786,-3.35092,0.6046,0.895814,-3.33642,0.550295,0.895993,-3.33987,0.565978,0.895703,-3.33647,0.550219,0.0247249,0.0543055,0.02303,0.038622,0.0246075,0.0543815
4.946,0.877637,-3.34907,0.6019,0.899219,-3.33435,0.531589,0.899414,-3.33772,0.547272,0.899108,-3.3344,0.531513,0.0261249,0.0703115,0.0245593,0.054628,0.0260073,0.0703875
