time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
1.604,1.95299,-2.40697,1.5214,1.95424,-2.37042,1.54609,1.95426,-2.3697,1.54609,1.95424,-2.37042,1.54609,0.0365714,0.024689,0.0372914,0.024689,0.0365755,0.024689
1.635,1.95389,-2.40437,1.5304,1.95429,-2.3685,1.54609,1.95431,-2.36775,1.54609,1.95429,-2.3685,1.54609,0.0358683,0.015689,0.0366155,0.015689,0.0358726,0.015689
1.655,1.95408,-2.40377,1.5303,1.95432,-2.36718,1.54609,1.95434,-2.36641,1.54609,1.95432,-2.36717,1.54609,0.0365978,0.015789,0.0373641,0.015789,0.0366022,0.015789
1.666,1.95422,-2.40311,1.5295,1.95433,-2.36688,1.54609,1.95435,-2.36611,1.54609,1.95433,-2.36687,1.54609,0.0362364,0.016589,0.037007,0.016589,0.0362408,0.016589
1.686,1.95421,-2.40075,1.5237,1.95436,-2.36549,1.54609,1.95438,-2.3647,1.54609,1.95436,-2.36549,1.54609,0.0352556,0.022389,0.0360464,0.022389,0.0352601,0.022389
1.696,1.95405,-2.39987,1.5217,1.9544,-2.36405,1.54609,1.95442,-2.36324,1.54609,1.9544,-2.36405,1.54609,0.0358164,0.024389,0.0366284,0.024389,0.035821,0.024389
1.737,1.95331,-2.39638,1.52,1.95445,-2.36197,1.54609,1.95447,-2.36112,1.54609,1.95445,-2.36196,1.54609,0.0344363,0.026089,0.0352798,0.026089,0.0344411,0.026089
1.757,1.95329,-2.3949,1.5229,1.95449,-2.36037,1.54609,1.95451,-2.3595,1.54609,1.95449,-2.36037,1.54609,0.0345482,0.023189,0.0354159,0.023189,0.0345531,0.023189
1.808,1.95392,-2.39303,1.5272,1.95454,-2.35836,1.54609,1.95456,-2.35746,1.54609,1.95454,-2.35836,1.54609,0.0346704,0.018889,0.0355693,0.018889,0.0346755,0.018889
1.838,1.955,-2.3898,1.5296,1.95459,-2.35635,1.54609,1.95461,-2.35542,1.54609,1.95459,-2.35635,1.54609,0.0334483,0.016489,0.0343783,0.016489,0.0334536,0.016489
1.88,1.95385,-2.3862,1.5221,1.95557,-2.35379,1.53108,1.9553,-2.35248,1.54384,1.95557,-2.35376,1.5308,0.0324606,0.00897811,0.0337504,0.0217442,0.0324854,0.00869889
1.899,1.95363,-2.38549,1.5209,1.95559,-2.35331,1.53108,1.95531,-2.352,1.54384,1.95559,-2.35328,1.5308,0.0322426,0.0101781,0.0335301,0.0229442,0.0322675,0.00989889
1.905,1.95353,-2.38478,1.5206,1.95563,-2.35217,1.53108,1.95534,-2.35086,1.54384,1.95564,-2.35214,1.5308,0.0326827,0.0104781,0.0339693,0.0232442,0.0327077,0.0101989
1.95,1.954,-2.38271,1.5242,1.95569,-2.35055,1.53108,1.95539,-2.34924,1.54384,1.9557,-2.35053,1.5308,0.0322029,0.00687811,0.0334948,0.0196442,0.032228,0.00659889
1.951,1.95482,-2.38147,1.5289,1.95574,-2.34929,1.53108,1.95542,-2.34798,1.54384,1.95575,-2.34927,1.5308,0.032187,0.00217811,0.0334888,0.0149442,0.0322121,0.00189889
1.99,1.95567,-2.37967,1.5321,1.95582,-2.34733,1.53108,1.95547,-2.34602,1.54384,1.95583,-2.34731,1.5308,0.0323409,0.00102189,0.0336545,0.0117442,0.032366,0.00130111
2.011,1.95569,-2.3784,1.5311,1.95588,-2.3458,1.53108,1.95552,-2.34449,1.54384,1.95589,-2.34578,1.5308,0.0325964,2.18886e-05,0.0339129,0.0127442,0.0326216,0.00030111
2.042,1.95535,-2.37697,1.5289,1.95592,-2.34498,1.53108,1.95554,-2.34366,1.54384,1.95593,-2.34495,1.5308,0.031997,0.00217811,0.033311,0.0149442,0.0320224,0.00189889
2.052,1.95509,-2.3762,1.5275,1.95595,-2.34421,1.53108,1.95556,-2.34289,1.54384,1.95596,-2.34419,1.5308,0.0319987,0.00357811,0.0333108,0.0163442,0.0320243,0.00329889
2.058,1.95479,-2.3754,1.526,1.95596,-2.3438,1.53108,1.95557,-2.34248,1.54384,1.95597,-2.34378,1.5308,0.0316152,0.00507811,0.032924,0.0178442,0.0316409,0.00479889
2.092,1.95414,-2.37301,1.5236,1.95603,-2.34204,1.53108,1.95562,-2.34071,1.54384,1.95604,-2.34201,1.5308,0.031033,0.00747811,0.0323346,0.0202442,0.0310592,0.00719889
2.095,1.95435,-2.37166,1.5254,1.9561,-2.34027,1.53108,1.95567,-2.33894,1.54384,1.95611,-2.34025,1.5308,0.0314406,0.00567811,0.0327484,0.0184442,0.031467,0.00539889
2.133,1.95556,-2.36987,1.5311,1.95613,-2.33963,1.53108,1.95568,-2.33829,1.54384,1.95614,-2.3396,1.5308,0.0302511,2.18886e-05,0.0315783,0.0127442,0.0302772,0.00030111
2.143,1.95599,-2.36929,1.5329,1.95616,-2.33874,1.53108,1.95571,-2.33741,1.54384,1.95618,-2.33872,1.5308,0.0305506,0.00182189,0.0318865,0.0109442,0.0305766,0.00210111
2.184,1.95626,-2.36667,1.5324,1.95625,-2.33657,1.53108,1.95577,-2.33523,1.54384,1.95626,-2.33655,1.5308,0.0300957,0.00132189,0.0314418,0.0114442,0.0301219,0.00160111
2.194,1.95589,-2.36591,1.5304,1.95627,-2.33605,1.53108,1.95578,-2.33471,1.54384,1.95628,-2.33603,1.5308,0.0298549,0.000678111,0.0311967,0.0134442,0.0298813,0.00039889
2.197,1.95541,-2.36514,1.5281,1.9563,-2.33524,1.53108,1.9558,-2.3339,1.54384,1.95632,-2.33522,1.5308,0.0299091,0.00297811,0.0312454,0.0157442,0.0299358,0.00269889
2.235,1.95418,-2.36311,1.5228,1.95638,-2.3334,1.53108,1.95585,-2.33204,1.54384,1.95639,-2.33337,1.5308,0.0297951,0.00827811,0.0311134,0.0210442,0.0298226,0.00799889
2.243,1.95408,-2.36208,1.5226,1.95643,-2.33213,1.53108,1.95589,-2.33077,1.54384,1.95644,-2.3321,1.5308,0.0300502,0.00847811,0.03137,0.0212442,0.0300779,0.00819889
2.286,1.95527,-2.36062,1.5271,1.95651,-2.33005,1.53108,1.95594,-2.32868,1.54384,1.95652,-2.33002,1.5308,0.0305933,0.00397811,0.0319436,0.0167442,0.0306208,0.00369889
2.389,1.9548,-2.35491,1.5235,1.95673,-2.32539,1.52948,1.95709,-2.32332,1.54031,1.95677,-2.32539,1.52914,0.0295833,0.00598429,0.0316685,0.0168051,0.0295784,0.00563553
2.44,1.95492,-2.3521,1.5216,1.95687,-2.32197,1.52948,1.95719,-2.3199,1.54031,1.95691,-2.32198,1.52914,0.0301939,0.00788429,0.032281,0.0187051,0.030189,0.00753553
2.491,1.95686,-2.34885,1.5317,1.95696,-2.31972,1.52948,1.95726,-2.31764,1.54031,1.957,-2.31973,1.52914,0.0291264,0.00221571,0.0312039,0.00860506,0.0291187,0.00256447
2.495,1.95692,-2.34759,1.5331,1.95698,-2.31915,1.52948,1.95728,-2.31707,1.54031,1.95703,-2.31916,1.52914,0.028437,0.00361571,0.0305157,0.00720506,0.0284294,0.00396447
2.542,1.95628,-2.34577,1.5301,1.95709,-2.31659,1.52948,1.95735,-2.31451,1.54031,1.95713,-2.3166,1.52914,0.0291886,0.000615713,0.0312795,0.0102051,0.0291821,0.000964469
2.582,1.95547,-2.34276,1.5215,1.95718,-2.31477,1.52804,1.95809,-2.31261,1.53788,1.95722,-2.31478,1.52801,0.0280372,0.00654036,0.030261,0.0163791,0.02803,0.00650838
2.584,1.9555,-2.34213,1.5208,1.95723,-2.31352,1.52804,1.95813,-2.31136,1.53788,1.95728,-2.31353,1.52801,0.0286576,0.00724036,0.0308807,0.0170791,0.0286504,0.00720838
2.633,1.95613,-2.33962,1.5231,1.95732,-2.31142,1.52804,1.9582,-2.30925,1.53788,1.95737,-2.31143,1.52801,0.0282321,0.00494036,0.0304422,0.0147791,0.0282241,0.00490838
2.643,1.95655,-2.33849,1.5265,1.9574,-2.30971,1.52804,1.95826,-2.30754,1.53788,1.95744,-2.30972,1.52801,0.0287896,0.00154036,0.0309909,0.0113791,0.028781,0.00150838
2.694,1.95703,-2.33713,1.5299,1.95746,-2.30829,1.52804,1.9583,-2.30612,1.53788,1.9575,-2.3083,1.52801,0.0288494,0.00185964,0.0310416,0.00797914,0.0288403,0.00189162
2.698,1.95707,-2.33671,1.5298,1.95746,-2.30817,1.52804,1.95831,-2.306,1.53788,1.95751,-2.30818,1.52801,0.0285376,0.00175964,0.0307292,0.00807914,0.0285284,0.00179162
2.7,1.95706,-2.33626,1.5294,1.95748,-2.30783,1.52804,1.95832,-2.30566,1.53788,1.95752,-2.30784,1.52801,0.0284368,0.00135964,0.0306294,0.00847914,0.0284276,0.00139162
2.735,1.95675,-2.33475,1.5262,1.9576,-2.30502,1.52804,1.95841,-2.30284,1.53788,1.95764,-2.30503,1.52801,0.0297389,0.00184036,0.0319448,0.0116791,0.0297304,0.00180838
2.775,1.95607,-2.33157,1.5189,1.95767,-2.30334,1.52804,1.95847,-2.30116,1.53788,1.95771,-2.30335,1.52801,0.0282675,0.00914036,0.0304947,0.0189791,0.0282602,0.00910838
2.786,1.95609,-2.33099,1.5192,1.95768,-2.30318,1.52804,1.95847,-2.301,1.53788,1.95772,-2.30319,1.52801,0.0278568,0.00884036,0.0300845,0.0186791,0.0278495,0.00880838
2.826,1.95669,-2.32912,1.5236,1.95783,-2.29974,1.52753,1.95882,-2.29755,1.53695,1.95787,-2.29975,1.52753,0.0293965,0.00393394,0.031637,0.0133459,0.0293886,0.00392951
2.897,1.95762,-2.3261,1.53,1.95797,-2.2965,1.52753,1.95893,-2.2943,1.53695,1.95801,-2.29651,1.52753,0.0296065,0.00246606,0.0318265,0.00694588,0.0295976,0.00247049
2.908,1.95769,-2.32533,1.531,1.95798,-2.29611,1.52753,1.95894,-2.29391,1.53695,1.95803,-2.29612,1.52753,0.0292213,0.00346606,0.0314403,0.00594588,0.0292122,0.00347049
2.928,1.95723,-2.32206,1.527,1.95802,-2.29527,1.52753,1.95897,-2.29307,1.53695,1.95806,-2.29528,1.52753,0.0268058,0.000533935,0.0290434,0.00994588,0.0267976,0.000529515
2.938,1.95702,-2.32131,1.5252,1.95808,-2.29387,1.52753,1.95902,-2.29167,1.53695,1.95812,-2.29388,1.52753,0.0274558,0.00233394,0.0297022,0.0117459,0.0274481,0.00232951
2.979,1.95657,-2.31882,1.5225,1.95815,-2.29231,1.52753,1.95907,-2.29011,1.53695,1.95819,-2.29232,1.52753,0.0265574,0.00503394,0.0288217,0.0144459,0.0265506,0.00502951
2.983,1.95663,-2.3183,1.5227,1.95819,-2.29147,1.52753,1.9591,-2.28927,1.53695,1.95823,-2.29148,1.52753,0.0268712,0.00483394,0.0291354,0.0142459,0.0268643,0.00482951
2.998,1.95678,-2.3178,1.5234,1.95822,-2.29075,1.52753,1.95912,-2.28854,1.53695,1.95826,-2.29076,1.52753,0.0270895,0.00413394,0.0293511,0.0135459,0.0270824,0.00412951
3.04,1.95753,-2.31628,1.5274,1.95832,-2.28835,1.52753,1.9592,-2.28613,1.53695,1.95836,-2.28836,1.52753,0.0279456,0.000133935,0.0301929,0.00954588,0.0279375,0.000129515
3.054,1.95798,-2.31505,1.5304,1.95834,-2.28801,1.52753,1.95921,-2.2858,1.53695,1.95838,-2.28802,1.52753,0.0270407,0.00286606,0.0292772,0.00654588,0.0270319,0.00287049
3.08,1.95818,-2.31304,1.532,1.9584,-2.28651,1.52753,1.95927,-2.28429,1.53695,1.95844,-2.28652,1.52753,0.0265305,0.00446606,0.0287669,0.00494588,0.0265215,0.00447049
3.091,1.95807,-2.31241,1.5313,1.95844,-2.28569,1.52753,1.95929,-2.28347,1.53695,1.95848,-2.2857,1.52753,0.0267202,0.00376606,0.0289627,0.00564588,0.0267115,0.00377049
3.102,1.9579,-2.31182,1.5302,1.95844,-2.28552,1.52753,1.9593,-2.2833,1.53695,1.95849,-2.28553,1.52753,0.0263024,0.00266606,0.0285509,0.00674588,0.026294,0.00267049
3.142,1.95725,-2.3103,1.5261,1.95853,-2.28344,1.52753,1.95937,-2.28122,1.53695,1.95858,-2.28345,1.52753,0.0268857,0.00143394,0.0291581,0.0108459,0.0268785,0.00142951
3.143,1.95698,-2.30936,1.5235,1.95859,-2.28213,1.52753,1.95941,-2.2799,1.53695,1.95863,-2.28214,1.52753,0.0272808,0.00403394,0.029564,0.0134459,0.0272741,0.00402951
3.192,1.9571,-2.30762,1.5227,1.95868,-2.28005,1.52753,1.95948,-2.27781,1.53695,1.95872,-2.28005,1.52753,0.0276219,0.00483394,0.0299099,0.0142459,0.0276152,0.00482951
3.235,1.95805,-2.30436,1.5279,1.95876,-2.27813,1.52753,1.95955,-2.27588,1.53695,1.95881,-2.27814,1.52753,0.026238,0.000366065,0.0285136,0.00904588,0.0262301,0.000370485
3.245,1.95838,-2.30324,1.5304,1.95882,-2.27693,1.52753,1.95959,-2.27467,1.53695,1.95886,-2.27693,1.52753,0.0263172,0.00286606,0.0285903,0.00654588,0.0263088,0.00287049
3.286,1.95842,-2.30159,1.5315,1.95888,-2.27545,1.52753,1.95964,-2.27319,1.53695,1.95892,-2.27546,1.52753,0.0261462,0.00396606,0.0284264,0.00544588,0.0261379,0.00397049
3.289,1.95828,-2.30102,1.5306,1.9589,-2.27501,1.52753,1.95966,-2.27275,1.53695,1.95894,-2.27502,1.52753,0.0260196,0.00306606,0.0283059,0.00634588,0.0260116,0.00307049
3.297,1.95807,-2.30043,1.5291,1.95894,-2.27408,1.52753,1.95969,-2.27182,1.53695,1.95898,-2.27409,1.52753,0.0263671,0.00156606,0.0286631,0.00784588,0.0263595,0.00157049
3.348,1.9574,-2.29859,1.5237,1.95893,-2.2722,1.53303,1.95993,-2.26964,1.53636,1.95898,-2.27221,1.533,0.0264338,0.00933188,0.0290643,0.012657,0.0264267,0.00930441
3.354,1.95718,-2.29739,1.5209,1.95896,-2.27143,1.53303,1.95995,-2.26887,1.53636,1.95901,-2.27144,1.533,0.0260206,0.0121319,0.0286591,0.015457,0.026014,0.0121044
3.369,1.9575,-2.29564,1.522,1.95899,-2.27062,1.53303,1.95998,-2.26806,1.53636,1.95904,-2.27063,1.533,0.0250624,0.0110319,0.0276948,0.014357,0.0250554,0.0110044
3.4,1.95776,-2.29507,1.5238,1.95903,-2.26954,1.53303,1.96002,-2.26698,1.53636,1.95908,-2.26955,1.533,0.0255558,0.00923188,0.0281809,0.012557,0.0255483,0.00920441
3.403,1.95806,-2.29449,1.526,1.95905,-2.26911,1.53303,1.96003,-2.26655,1.53636,1.95909,-2.26912,1.533,0.0253974,0.00703188,0.0280142,0.010357,0.0253894,0.00700441
3.442,1.95881,-2.29273,1.5318,1.95911,-2.26733,1.53303,1.96009,-2.26476,1.53636,1.95916,-2.26734,1.533,0.0254036,0.00123188,0.0279987,0.00455705,0.0253943,0.00120441
3.444,1.95901,-2.29157,1.5332,1.95916,-2.26598,1.53303,1.96014,-2.26342,1.53636,1.95921,-2.26599,1.533,0.0255813,0.000168119,0.0281723,0.00315705,0.0255717,0.000195593
