time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
2.206,2.1705,4.13326,-2.0228,2.16412,4.10813,-2.0587,2.16236,4.09522,-2.06053,2.16078,4.10126,-2.0595,0.02593,0.035903,0.0389016,0.0377348,0.0334461,0.0366981
2.223,2.1702,4.13277,-2.0226,2.1637,4.10733,-2.0587,2.16194,4.09443,-2.06053,2.16036,4.10047,-2.0595,0.0262543,0.036103,0.039226,0.0379348,0.0337724,0.0368981
2.24,2.17259,4.13277,-2.0619,2.16246,4.105,-2.0587,2.16069,4.09209,-2.06053,2.15912,4.09813,-2.0595,0.0295641,0.003197,0.042393,0.0013652,0.0371724,0.00240188
2.313,2.17057,4.13062,-2.055,2.1616,4.10337,-2.0587,2.15982,4.09045,-2.06053,2.15825,4.0965,-2.0595,0.0286917,0.003703,0.0415852,0.0055348,0.0362781,0.00449812
2.334,2.17005,4.13001,-2.0534,2.16123,4.10267,-2.0587,2.15944,4.08975,-2.06053,2.15788,4.0958,-2.0595,0.0287339,0.005303,0.0416401,0.0071348,0.0363156,0.00609812
2.344,2.16915,4.12876,-2.0507,2.16076,4.1018,-2.0587,2.15898,4.08887,-2.06053,2.15741,4.09493,-2.0595,0.0282373,0.008003,0.0411643,0.0098348,0.0358102,0.00879812
2.359,2.16879,4.12816,-2.0497,2.16069,4.10166,-2.0587,2.1589,4.08874,-2.06053,2.15734,4.09479,-2.0595,0.0277101,0.009003,0.0406456,0.0108348,0.0352786,0.00979812
2.395,2.16803,4.1265,-2.0519,2.15917,4.09881,-2.06897,2.15737,4.08588,-2.0708,2.15582,4.09195,-2.06976,0.0290673,0.017068,0.0419957,0.0188998,0.0366479,0.0178631
2.406,2.16777,4.12611,-2.0504,2.1591,4.09869,-2.06945,2.1573,4.08575,-2.07128,2.15575,4.09182,-2.07024,0.0287645,0.019048,0.0416995,0.0208798,0.0363422,0.0198431
2.415,2.16752,4.12578,-2.0489,2.15825,4.09713,-2.07524,2.15644,4.08419,-2.07707,2.1549,4.09027,-2.07604,0.0301045,0.026342,0.0430352,0.0281738,0.037688,0.0271371
2.432,2.16721,4.12547,-2.0473,2.15818,4.09701,-2.07573,2.15637,4.08406,-2.07756,2.15483,4.09014,-2.07652,0.0298644,0.028426,0.042805,0.0302578,0.0374431,0.0292211
2.434,2.16684,4.12516,-2.0458,2.15793,4.09655,-2.07742,2.15612,4.08361,-2.07925,2.15458,4.08969,-2.07822,0.0299566,0.03162,0.0429074,0.0334518,0.0375307,0.0324151
2.441,2.16644,4.12481,-2.0446,2.1574,4.09559,-2.08105,2.15558,4.08264,-2.08288,2.15404,4.08872,-2.08185,0.0305849,0.03645,0.0435427,0.0382818,0.0381574,0.0372451
2.456,2.16608,4.12441,-2.0438,2.15715,4.09514,-2.08274,2.15533,4.08219,-2.08458,2.15379,4.08827,-2.08354,0.0306008,0.038944,0.0435665,0.0407758,0.0381698,0.0397391
2.463,2.16578,4.12394,-2.0435,2.15675,4.09443,-2.08541,2.15493,4.08148,-2.08724,2.15339,4.08757,-2.0862,0.0308564,0.041906,0.0438246,0.0437378,0.0384262,0.0427011
2.474,2.16551,4.12341,-2.0435,2.15617,4.09341,-2.08928,2.15434,4.08045,-2.09111,2.15281,4.08654,-2.09007,0.0314242,0.045778,0.0443905,0.0476098,0.0389986,0.0465731
2.49,2.165,4.12224,-2.0443,2.15555,4.09232,-2.09339,2.15372,4.07936,-2.09522,2.15219,4.08545,-2.09419,0.0313772,0.049092,0.0443436,0.0509238,0.0389558,0.0498871
2.507,2.16465,4.12091,-2.0462,2.15496,4.0913,-2.09726,2.15312,4.07833,-2.0991,2.1516,4.08443,-2.09806,0.0311491,0.051064,0.0441057,0.0528958,0.0387372,0.0518591
2.523,2.16452,4.12025,-2.0471,2.1543,4.09016,-2.10162,2.15245,4.07718,-2.10345,2.15093,4.08329,-2.10242,0.0317824,0.05452,0.0447263,0.0563518,0.0393799,0.0553151
2.541,2.16423,4.1192,-2.0479,2.1537,4.08914,-2.10549,2.15185,4.07616,-2.10732,2.15034,4.08227,-2.10629,0.031852,0.057592,0.0447856,0.0594238,0.0394569,0.0583871
2.557,2.16407,4.11886,-2.0479,2.15363,4.08902,-2.10598,2.15177,4.07604,-2.10781,2.15026,4.08215,-2.10677,0.0316135,0.058076,0.0445488,0.0599078,0.0392183,0.0588711
2.559,2.16391,4.11858,-2.0478,2.15299,4.08794,-2.11009,2.15113,4.07496,-2.11192,2.14962,4.08107,-2.11089,0.0325322,0.06229,0.045462,0.0641218,0.0401415,0.0630851
2.576,2.16378,4.11835,-2.0478,2.15269,4.08744,-2.11203,2.15083,4.07445,-2.11386,2.14932,4.08057,-2.11282,0.0328474,0.064226,0.0457762,0.0660578,0.0404581,0.0650211
2.584,2.16366,4.11814,-2.048,2.15246,4.08706,-2.11348,2.1506,4.07407,-2.11531,2.14909,4.08019,-2.11427,0.0330356,0.065478,0.0459641,0.0673098,0.0406474,0.0662731
2.59,2.16351,4.1179,-2.0485,2.1517,4.0858,-2.11832,2.14983,4.0728,-2.12015,2.14833,4.07893,-2.11911,0.0342095,0.069818,0.0471314,0.0716498,0.041826,0.0706131
2.61,2.16334,4.11762,-2.0493,2.15158,4.08561,-2.11904,2.14971,4.07261,-2.12088,2.14822,4.07874,-2.11984,0.0340993,0.069744,0.047024,0.0715758,0.0417154,0.0705391
2.613,2.16315,4.11725,-2.0502,2.15074,4.08423,-2.12437,2.14886,4.07122,-2.1262,2.14737,4.07736,-2.12516,0.0352753,0.074168,0.0481924,0.0759998,0.0428965,0.0749631
2.635,2.16244,4.11565,-2.053,2.15032,4.08354,-2.12703,2.14843,4.07053,-2.12886,2.14695,4.07667,-2.12783,0.0343221,0.07403,0.0472429,0.0758618,0.0419445,0.0748251
