time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0.183,3.69728,2.90492,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,9.7899e-05,0,9.7899e-05,0,9.7899e-05,8.88178e-16
0.189,3.69729,2.90492,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,9.25154e-05,0,9.25154e-05,0,9.25154e-05,8.88178e-16
0.204,3.6973,2.90491,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,8.57593e-05,0,8.57593e-05,0,8.57593e-05,8.88178e-16
0.209,3.69731,2.9049,-2.0329,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,8.46178e-05,0.0001,8.46178e-05,0.0001,8.46178e-05,0.0001
0.275,3.69737,2.90493,-2.0332,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.97554e-05,0.0004,3.97554e-05,0.0004,3.97554e-05,0.0004
0.281,3.69737,2.90492,-2.0332,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,4.41725e-05,0.0004,4.41725e-05,0.0004,4.41725e-05,0.0004
0.285,3.69736,2.90491,-2.0333,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,5.18536e-05,0.0005,5.18536e-05,0.0005,5.18536e-05,0.0005
0.296,3.69734,2.90491,-2.0332,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,5.88698e-05,0.0004,5.88698e-05,0.0004,5.88698e-05,0.0004
0.306,3.69734,2.90491,-2.0331,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,5.89647e-05,0.0003,5.89647e-05,0.0003,5.89647e-05,0.0003
0.316,3.69735,2.90491,-2.033,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,5.80904e-05,0.0002,5.80904e-05,0.0002,5.80904e-05,0.0002
0.336,3.69735,2.9049,-2.0329,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,6.86562e-05,0.0001,6.86562e-05,0.0001,6.86562e-05,0.0001
0.339,3.69734,2.90488,-2.0329,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,9.06005e-05,0.0001,9.06005e-05,0.0001,9.06005e-05,0.0001
0.347,3.69732,2.90486,-2.033,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,0.000114898,0.0002,0.000114898,0.0002,0.000114898,0.0002
0.357,3.6973,2.90485,-2.0331,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,0.000133134,0.0003,0.000133134,0.0003,0.000133134,0.0003
0.367,3.6973,2.90485,-2.0331,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,0.00013709,0.0003,0.00013709,0.0003,0.00013709,0.0003
0.387,3.6973,2.90486,-2.033,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,0.000128143,0.0002,0.000128143,0.0002,0.000128143,0.0002
0.389,3.69731,2.90486,-2.0329,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,0.000115012,0.0001,0.000115012,0.0001,0.000115012,0.0001
0.398,3.69733,2.90487,-2.0329,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,0.000104157,0.0001,0.000104157,0.0001,0.000104157,0.0001
0.406,3.69733,2.90488,-2.033,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,9.1656e-05,0.0002,9.1656e-05,0.0002,9.1656e-05,0.0002
0.418,3.69733,2.9049,-2.0331,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,7.77805e-05,0.0003,7.77805e-05,0.0003,7.77805e-05,0.0003
0.438,3.69733,2.90492,-2.033,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,6.26422e-05,0.0002,6.26422e-05,0.0002,6.26422e-05,0.0002
0.439,3.69733,2.90494,-2.0329,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,4.5728e-05,0.0001,4.5728e-05,0.0001,4.5728e-05,0.0001
0.449,3.69734,2.90495,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,2.88461e-05,0,2.88461e-05,0,2.88461e-05,8.88178e-16
0.459,3.69736,2.90495,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,1.52269e-05,0,1.52269e-05,0,1.52269e-05,8.88178e-16
0.479,3.69737,2.90495,-2.033,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,1.56109e-05,0.0002,1.56109e-05,0.0002,1.56109e-05,0.0002
0.484,3.69736,2.90495,-2.0331,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,2.33893e-05,0.0003,2.33893e-05,0.0003,2.33893e-05,0.0003
0.489,3.69734,2.90494,-2.0332,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.86291e-05,0.0004,3.86291e-05,0.0004,3.86291e-05,0.0004
0.5,3.69733,2.90494,-2.0332,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,4.59778e-05,0.0004,4.59778e-05,0.0004,4.59778e-05,0.0004
0.505,3.69735,2.90493,-2.0332,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,3.69737,2.90496,-2.0328,4.10951e-05,0.0004,4.10951e-05,0.0004,4.10951e-05,0.0004
0.521,3.69737,2.90492,-2.0332,3.697,2.90421,-2.03669,3.69699,2.90421,-2.03669,3.697,2.90421,-2.03669,0.000800784,0.00349009,0.000802468,0.00349009,0.000800788,0.00349009
0.531,3.69738,2.90492,-2.0332,3.69692,2.90406,-2.03747,3.69692,2.90406,-2.03747,3.69692,2.90406,-2.03747,0.000966711,0.00426803,0.000968739,0.00426803,0.000966716,0.00426803
0.533,3.69735,2.90492,-2.0333,3.69666,2.90354,-2.04019,3.69665,2.90354,-2.04019,3.69666,2.90354,-2.04019,0.00154328,0.00689102,0.00154652,0.00689102,0.00154329,0.00689102
0.552,3.69732,2.90492,-2.0333,3.69609,2.90242,-2.04603,3.69608,2.90241,-2.04603,3.69609,2.90242,-2.04603,0.00278712,0.0127261,0.00279299,0.0127261,0.00278713,0.0127261
0.555,3.6973,2.90492,-2.0332,3.69582,2.9019,-2.04875,3.69581,2.90189,-2.04875,3.69582,2.9019,-2.04875,0.00336665,0.015549,0.00337379,0.015549,0.00336667,0.015549
0.572,3.69731,2.90492,-2.033,3.69539,2.90108,-2.05303,3.69539,2.90107,-2.05303,3.69539,2.90108,-2.05303,0.00429507,0.020028,0.00430424,0.020028,0.00429509,0.020028
0.583,3.69733,2.90492,-2.0329,3.69477,2.89989,-2.05925,3.69476,2.89988,-2.05925,3.69477,2.89989,-2.05925,0.00564558,0.026352,0.00565777,0.026352,0.00564561,0.026352
0.589,3.69733,2.90493,-2.0327,3.69469,2.89974,-2.06003,3.69469,2.89973,-2.06003,3.69469,2.89974,-2.06003,0.00581659,0.0273301,0.00582917,0.0273301,0.00581663,0.0273301
0.591,3.69732,2.90493,-2.0327,3.6941,2.89863,-2.06587,3.69409,2.89862,-2.06587,3.6941,2.89863,-2.06587,0.00707126,0.033165,0.00708674,0.033165,0.0070713,0.033165
0.606,3.6973,2.90493,-2.0327,3.69402,2.89849,-2.06664,3.69401,2.89847,-2.06664,3.69402,2.89849,-2.06664,0.0072335,0.0339431,0.00724938,0.0339431,0.00723354,0.0339431
0.608,3.6973,2.90493,-2.0326,3.69346,2.89746,-2.07209,3.69345,2.89744,-2.07209,3.69346,2.89746,-2.07209,0.0084053,0.039489,0.00842402,0.039489,0.00840534,0.039489
0.622,3.69731,2.90493,-2.0326,3.69274,2.89613,-2.07909,3.69273,2.89611,-2.07909,3.69274,2.89613,-2.07909,0.00992055,0.0464911,0.00994307,0.0464911,0.00992061,0.0464911
0.64,3.69733,2.90494,-2.0325,3.69266,2.89599,-2.07987,3.69265,2.89597,-2.07987,3.69266,2.89599,-2.07987,0.0100994,0.047369,0.0101224,0.047369,0.0100995,0.047369
0.642,3.69732,2.90495,-2.0325,3.69208,2.89496,-2.08532,3.69207,2.89494,-2.08532,3.69208,2.89496,-2.08532,0.0112821,0.0528151,0.0113083,0.0528151,0.0112822,0.0528151
0.656,3.69731,2.90497,-2.0325,3.692,2.89482,-2.08609,3.69199,2.89479,-2.08609,3.692,2.89482,-2.08609,0.0114518,0.053593,0.0114784,0.053593,0.0114519,0.053593
0.658,3.69729,2.90497,-2.0326,3.6913,2.89358,-2.09271,3.69129,2.89355,-2.09271,3.6913,2.89358,-2.09271,0.0128732,0.060106,0.0129037,0.060106,0.0128733,0.060106
0.675,3.6973,2.90497,-2.0326,3.69097,2.893,-2.09582,3.69095,2.89297,-2.09582,3.69097,2.893,-2.09582,0.0135447,0.0632181,0.0135772,0.0632181,0.0135448,0.0632181
0.683,3.69732,2.90497,-2.0326,3.69071,2.89256,-2.09815,3.6907,2.89253,-2.09815,3.69071,2.89256,-2.09815,0.0140536,0.0655521,0.0140876,0.0655521,0.0140537,0.0655521
0.689,3.69733,2.90497,-2.0327,3.68987,2.89111,-2.10593,3.68985,2.89108,-2.10593,3.68987,2.89111,-2.10593,0.015735,0.0732321,0.015774,0.0732321,0.0157351,0.0732321
0.709,3.69735,2.90496,-2.0327,3.68974,2.8909,-2.1071,3.68972,2.89086,-2.1071,3.68974,2.8909,-2.1071,0.0159854,0.0743991,0.0160252,0.0743991,0.0159855,0.0743991
0.712,3.69735,2.90494,-2.0329,3.6888,2.88931,-2.11566,3.68878,2.88927,-2.11566,3.6888,2.88931,-2.11566,0.0178149,0.082757,0.0178606,0.082757,0.0178151,0.082757
0.734,3.69736,2.90493,-2.0331,3.68872,2.88917,-2.11644,3.68869,2.88913,-2.11644,3.68872,2.88917,-2.11644,0.017973,0.0833351,0.0180192,0.0833351,0.0179732,0.0833351
0.736,3.69738,2.90491,-2.0332,3.68863,2.88903,-2.11721,3.68861,2.88899,-2.11721,3.68863,2.88903,-2.11721,0.0181368,0.084013,0.0181836,0.084013,0.0181369,0.084013
0.738,3.69739,2.90491,-2.0332,3.68832,2.88853,-2.11994,3.6883,2.88848,-2.11994,3.68832,2.88853,-2.11994,0.0187216,0.0867361,0.0187704,0.0867361,0.0187217,0.0867361
0.745,3.69739,2.9049,-2.0332,3.68784,2.88774,-2.12422,3.68782,2.8877,-2.12422,3.68784,2.88774,-2.12422,0.019636,0.0910151,0.019688,0.0910151,0.0196362,0.0910151
0.756,3.69738,2.90489,-2.0332,3.68674,2.88596,-2.13394,3.68671,2.88591,-2.13394,3.68674,2.88596,-2.13394,0.0217147,0.10074,0.0217741,0.10074,0.0217149,0.10074
0.781,3.69736,2.90489,-2.0332,3.68665,2.88582,-2.13472,3.68662,2.88577,-2.13472,3.68665,2.88582,-2.13472,0.02187,0.101518,0.02193,0.101518,0.0218702,0.101518
0.786,3.69733,2.9049,-2.0331,3.68652,2.88561,-2.13589,3.68649,2.88556,-2.13589,3.68652,2.88561,-2.13589,0.0221125,0.102785,0.0221735,0.102785,0.0221127,0.102785
0.817,3.69732,2.90483,-2.0346,3.68652,2.88561,-2.13589,3.68649,2.88556,-2.13589,3.68652,2.88561,-2.13589,0.0220499,0.101285,0.0221108,0.101285,0.0220501,0.101285
0.837,3.69732,2.90472,-2.0363,3.68652,2.88561,-2.13589,3.68649,2.88556,-2.13589,3.68652,2.88561,-2.13589,0.0219538,0.099585,0.0220148,0.099585,0.021954,0.099585
0.847,3.69719,2.90421,-2.0415,3.68607,2.8849,-2.13978,3.68604,2.88485,-2.13978,3.68607,2.8849,-2.13978,0.0222841,0.098275,0.0223484,0.098275,0.0222843,0.098275
0.858,3.69687,2.90327,-2.0476,3.68535,2.88377,-2.146,3.68532,2.88371,-2.146,3.68535,2.88377,-2.146,0.0226436,0.098399,0.0227134,0.098399,0.0226438,0.098399
0.899,3.69608,2.9016,-2.0576,3.68595,2.88041,-2.04298,3.68638,2.88214,-2.14253,3.68599,2.88039,-2.04121,0.0234895,0.0146219,0.0217443,0.0849268,0.0234899,0.0163894
0.909,3.6958,2.90105,-2.0612,3.68568,2.87989,-2.04565,3.68607,2.88165,-2.1452,3.68573,2.87987,-2.04388,0.0234524,0.0155489,0.021704,0.0839998,0.0234528,0.0173164
0.92,3.69554,2.90052,-2.0649,3.68523,2.87901,-2.05021,3.68552,2.88082,-2.14976,3.68527,2.87898,-2.04845,0.0238598,0.0146869,0.0221065,0.0848617,0.0238603,0.0164545
0.951,3.69516,2.89957,-2.0723,3.68419,2.87704,-2.0604,3.6843,2.87896,-2.15995,3.68424,2.87701,-2.05863,0.0250567,0.0119019,0.0232959,0.0876468,0.025057,0.0136694
0.952,3.69494,2.89874,-2.0791,3.68384,2.87638,-2.06376,3.68389,2.87834,-2.16331,3.6839,2.87636,-2.062,0.0249597,0.0153359,0.0232023,0.0842127,0.0249597,0.0171035
0.982,3.69485,2.89838,-2.0821,3.68295,2.87473,-2.0723,3.68283,2.87678,-2.17185,3.68301,2.8747,-2.07054,0.0264774,0.00979692,0.0247173,0.0897517,0.0264771,0.0115645
0.984,3.6946,2.89771,-2.0873,3.68263,2.87415,-2.07526,3.68246,2.87624,-2.1748,3.68269,2.87412,-2.07349,0.0264202,0.0120449,0.0246625,0.0875038,0.0264198,0.0138124
1.002,3.69444,2.8974,-2.0895,3.68208,2.87315,-2.08039,3.68181,2.8753,-2.17994,3.68214,2.87312,-2.07862,0.0272175,0.0091109,0.025457,0.0904378,0.0272171,0.0108784
1.006,3.69409,2.89691,-2.0934,3.68109,2.87138,-2.08954,3.68065,2.87364,-2.18909,3.68116,2.87135,-2.08777,0.0286437,0.00386086,0.0268748,0.0956878,0.0286435,0.0056284
1.031,3.6939,2.89672,-2.0952,3.68101,2.87124,-2.09027,3.68056,2.87351,-2.18982,3.68108,2.87121,-2.0885,0.0285529,0.00492891,0.0267798,0.0946197,0.0285529,0.00669646
1.033,3.69371,2.89651,-2.0971,3.68045,2.87026,-2.0954,3.6799,2.87258,-2.19494,3.68051,2.87023,-2.09363,0.0294087,0.00170494,0.0276296,0.0978437,0.0294089,0.00347248
1.047,3.69338,2.89601,-2.1024,3.68009,2.86963,-2.09869,3.67947,2.87199,-2.19824,3.68015,2.8696,-2.09692,0.0295397,0.00371091,0.0277559,0.0958377,0.0295401,0.00547846
1.056,3.69324,2.89573,-2.1057,3.67935,2.86837,-2.10528,3.67862,2.87081,-2.20483,3.67942,2.86834,-2.10351,0.0306839,0.000422867,0.028898,0.0991258,0.0306842,0.00219041
1.074,3.69313,2.89543,-2.1094,3.67869,2.86726,-2.11113,3.67785,2.86977,-2.21068,3.67876,2.86722,-2.10937,0.0316566,0.00173306,0.0298712,0.101282,0.0316568,3.44844e-05
1.09,3.69292,2.89472,-2.1179,3.67799,2.86608,-2.11736,3.67703,2.86866,-2.2169,3.67806,2.86604,-2.11559,0.0322994,0.00054487,0.0305235,0.0990038,0.0322992,0.00231241
1.107,3.69271,2.89386,-2.1277,3.67731,2.86497,-2.12321,3.67625,2.86763,-2.22276,3.67739,2.86494,-2.12144,0.0327289,0.00448895,0.030969,0.0950597,0.0327281,0.00625649
1.123,3.69257,2.89343,-2.1325,3.67659,2.8638,-2.12943,3.67541,2.86653,-2.22898,3.67667,2.86377,-2.12767,0.0336566,0.00306687,0.0319032,0.0964818,0.0336556,0.00483441
1.14,3.6922,2.89273,-2.1406,3.67586,2.86264,-2.13566,3.67457,2.86544,-2.2352,3.67594,2.8626,-2.13389,0.0342341,0.00494489,0.0324834,0.0946038,0.034233,0.00671243
1.157,3.69174,2.89219,-2.1471,3.67483,2.861,-2.14444,3.67337,2.86391,-2.24399,3.67491,2.86096,-2.14267,0.0354798,0.00266091,0.033721,0.0968877,0.0354791,0.00442846
1.181,3.69122,2.89174,-2.1531,3.67443,2.86039,-2.14773,3.67291,2.86334,-2.24728,3.67451,2.86035,-2.14597,0.0355588,0.00536689,0.0337825,0.0941818,0.0355588,0.00713443
1.19,3.69093,2.89153,-2.156,3.67306,2.85829,-2.15908,3.67134,2.86138,-2.25863,3.67315,2.85824,-2.15731,0.0377373,0.00307907,0.035951,0.102628,0.0377375,0.00131153
1.221,3.69042,2.89104,-2.1627,3.67271,2.85775,-2.16201,3.67093,2.86088,-2.26156,3.67279,2.85771,-2.16024,0.0377089,0.000692878,0.0359077,0.0988558,0.0377097,0.00246042
1.229,3.6902,2.89067,-2.1669,3.67248,2.85742,-2.16384,3.67067,2.86057,-2.26339,3.67257,2.85737,-2.16207,0.0376818,0.00306292,0.0358811,0.0964857,0.0376826,0.00483046
1.234,3.69,2.89022,-2.1716,3.67221,2.85702,-2.16603,3.67036,2.8602,-2.26558,3.6723,2.85697,-2.16427,0.0376686,0.00556691,0.0358732,0.0939817,0.0376693,0.00733445
1.24,3.68979,2.88974,-2.1765,3.67103,2.85528,-2.17555,3.66901,2.85858,-2.2751,3.67112,2.85523,-2.17378,0.0392387,0.000950899,0.037453,0.0985978,0.0392392,0.00271844
1.266,3.68885,2.88803,-2.192,3.66993,2.85368,-2.18433,3.66776,2.8571,-2.28388,3.67002,2.85363,-2.18257,0.039217,0.00766693,0.0374448,0.0918817,0.0392174,0.00943447
1.305,3.68852,2.88762,-2.1952,3.66914,2.85256,-2.19053,3.66685,2.85606,-2.29008,3.66923,2.85251,-2.18876,0.0400545,0.00467094,0.0382803,0.0948777,0.0400551,0.00643848
1.315,3.68766,2.88671,-2.2011,3.66841,2.85155,-2.19566,3.66602,2.85511,-2.29521,3.66851,2.85149,-2.19389,0.0400888,0.00544292,0.0382935,0.0941057,0.0400901,0.00721046
1.336,3.68589,2.88565,-2.1926,3.66766,2.8505,-2.20031,3.66517,2.85415,-2.29986,3.66776,2.85045,-2.19854,0.039601,0.00771007,0.0377125,0.107259,0.0396052,0.00594253
1.356,3.6852,2.88448,-2.2005,3.6669,2.84946,-2.20493,3.66431,2.85319,-2.30448,3.667,2.84941,-2.20316,0.039512,0.00442812,0.0376296,0.103977,0.0395163,0.00266058
1.357,3.68462,2.8833,-2.2104,3.66614,2.84843,-2.20952,3.66344,2.85223,-2.30907,3.66624,2.84837,-2.20775,0.0394722,0.000881887,0.0376074,0.0986668,0.0394762,0.00264943
1.386,3.68451,2.88292,-2.2169,3.66542,2.84747,-2.21374,3.66263,2.85134,-2.31329,3.66552,2.84741,-2.21197,0.0402702,0.00316188,0.0384238,0.0963868,0.0402737,0.00492942
1.407,3.68415,2.88221,-2.2246,3.66461,2.84639,-2.21834,3.66172,2.85034,-2.31789,3.66472,2.84633,-2.21658,0.0407976,0.00625691,0.0389672,0.0932917,0.0408009,0.00802445
1.408,3.68401,2.88201,-2.2278,3.66439,2.84609,-2.21957,3.66146,2.85007,-2.31912,3.66449,2.84603,-2.2178,0.0409299,0.00823188,0.0391,0.0913168,0.0409333,0.00999942
1.417,3.68385,2.8819,-2.2308,3.66394,2.8455,-2.22199,3.66095,2.84952,-2.32154,3.66405,2.84544,-2.22022,0.0414845,0.00881188,0.0396506,0.0907368,0.0414879,0.0105794
1.437,3.68367,2.88181,-2.2338,3.66305,2.84433,-2.22674,3.65994,2.84844,-2.32629,3.66315,2.84427,-2.22497,0.0427755,0.00705989,0.0409393,0.0924888,0.0427791,0.00882743
1.468,3.68331,2.88155,-2.24,3.66187,2.84281,-2.2326,3.65862,2.84704,-2.33215,3.66199,2.84275,-2.23083,0.0442711,0.00740088,0.0424276,0.0921478,0.044275,0.00916843
1.488,3.68237,2.88043,-2.2512,3.66093,2.8416,-2.23715,3.65756,2.84593,-2.3367,3.66104,2.84154,-2.23538,0.0443525,0.0140479,0.0424974,0.0855008,0.044357,0.0158154
1.509,3.68213,2.88002,-2.2542,3.65971,2.84006,-2.24287,3.65619,2.84451,-2.34242,3.65983,2.83999,-2.2411,0.0458172,0.0113289,0.0439793,0.0882197,0.0458215,0.0130965
1.539,3.68141,2.87854,-2.2681,3.65867,2.83876,-2.24757,3.65502,2.84331,-2.34712,3.65879,2.83869,-2.24581,0.0458168,0.0205259,0.0440168,0.0790227,0.0458206,0.0222935
1.549,3.68116,2.87823,-2.2722,3.65786,2.83775,-2.25099,3.65411,2.84239,-2.35053,3.65798,2.83768,-2.24922,0.0467048,0.0212149,0.0449108,0.0783338,0.0467085,0.0229824
1.57,3.6805,2.87764,-2.2805,3.65714,2.83686,-2.25385,3.6533,2.84157,-2.3534,3.65726,2.83679,-2.25208,0.0469928,0.0266509,0.0451811,0.0728978,0.0469972,0.0284184
1.59,3.68006,2.87727,-2.2843,3.65637,2.83592,-2.25672,3.65243,2.8407,-2.35626,3.6565,2.83584,-2.25495,0.0476534,0.0275849,0.0458319,0.0719638,0.0476582,0.0293524
1.591,3.679,2.87627,-2.2908,3.65566,2.83505,-2.25924,3.65163,2.8399,-2.35879,3.65578,2.83497,-2.25748,0.0473704,0.0315569,0.0455163,0.0679918,0.0473763,0.0333244
1.621,3.67787,2.87498,-2.2967,3.65489,2.83412,-2.26182,3.65078,2.83905,-2.36137,3.65502,2.83404,-2.26005,0.0468769,0.0348799,0.0450036,0.0646688,0.0468837,0.0366474
1.631,3.67735,2.87429,-2.2998,3.65413,2.83319,-2.26418,3.64992,2.8382,-2.36372,3.65426,2.83311,-2.26241,0.0472069,0.0356249,0.0453391,0.0639238,0.0472138,0.0373924
1.651,3.67649,2.87307,-2.3056,3.65332,2.83222,-2.26656,3.64901,2.83731,-2.3661,3.65345,2.83214,-2.26479,0.0469619,0.0390449,0.0451018,0.0605037,0.0469691,0.0408125
1.682,3.67588,2.87222,-2.3112,3.65207,2.83073,-2.26983,3.64761,2.83594,-2.36937,3.6522,2.83064,-2.26806,0.0478367,0.0413749,0.0459948,0.0581738,0.0478438,0.0431424
1.692,3.67502,2.87131,-2.3183,3.65167,2.83025,-2.27079,3.64716,2.8355,-2.37034,3.6518,2.83016,-2.26902,0.0472375,0.0475129,0.0453729,0.0520358,0.0472454,0.0492804
1.702,3.67471,2.871,-2.3196,3.65117,2.82966,-2.2719,3.64661,2.83496,-2.37145,3.65131,2.82958,-2.27013,0.0475702,0.0476999,0.0457039,0.0518488,0.0475783,0.0494674
1.723,3.67441,2.87066,-2.3203,3.64997,2.82824,-2.2744,3.64526,2.83366,-2.37395,3.65011,2.82816,-2.27264,0.0489486,0.0458959,0.0470976,0.0536527,0.0489566,0.0476635
1.734,3.6741,2.87028,-2.3207,3.64988,2.82814,-2.27458,3.64516,2.83357,-2.37413,3.65002,2.82805,-2.27282,0.0486022,0.0461159,0.0467463,0.0534328,0.0486105,0.0478834
1.736,3.67374,2.86987,-2.3212,3.6498,2.82804,-2.27476,3.64507,2.83347,-2.37431,3.64993,2.82795,-2.273,0.0481995,0.0464359,0.0463358,0.0531127,0.048208,0.0482035
1.753,3.67332,2.86942,-2.3217,3.64895,2.82704,-2.27643,3.64412,2.83256,-2.37598,3.64909,2.82695,-2.27467,0.0488872,0.0452659,0.0470266,0.0542827,0.0488959,0.0470335
